Contig,Img-mer,CDS,Start,End,.,Strand,0,ID
HCP21_2_108138,img_mer_v340,CDS,4,105,.,+,0
HCP21_2_112638,img_mer_v340,CDS,2,133,.,+,0
HCP21_2_113638,img_mer_v340,CDS,2,142,.,+,0
HCP21_2_124886,img_mer_v340,CDS,4,117,.,-,0
HCP21_2_131886,img_mer_v340,CDS,69,200,.,+,0
HCP21_2_146065,img_mer_v340,CDS,2,153,.,-,0
HCP21_2_146565,img_mer_v340,CDS,3,182,.,+,0
HCP21_2_147065,img_mer_v340,CDS,39,194,.,+,0
HCP21_5193,img_mer_v340,CDS,29,256,.,-,0
HCP21_5193,img_mer_v340,CDS,363,614,.,-,0
HCP21_5193,img_mer_v340,CDS,961,1398,.,+,0
HCP21_5193,img_mer_v340,CDS,1481,1603,.,-,0
HCP21_5193,img_mer_v340,CDS,1633,2523,.,-,0
HCP21_9458,img_mer_v340,CDS,5,358,.,-,0
HCP21_6912,img_mer_v340,CDS,3,458,.,+,0
HCP21_5682,img_mer_v340,CDS,2,576,.,-,0
HCP21_3349,img_mer_v340,CDS,3,491,.,-,0
HCP21_7840,img_mer_v340,CDS,3,242,.,-,0
HCP21_5198,img_mer_v340,CDS,35,748,.,-,0
HCP21_239_,img_mer_v340,CDS,1,330,.,-,0
HCP21_10141,img_mer_v340,CDS,1,228,.,+,0
HCP21_5475,img_mer_v340,CDS,14,940,.,-,0
HCP21_7010,img_mer_v340,CDS,50,859,.,-,0
HCP21_5593,img_mer_v340,CDS,1,249,.,+,0
HCP21_5593,img_mer_v340,CDS,256,441,.,-,0
HCP21_5593,img_mer_v340,CDS,478,567,.,+,0
HCP21_4149,img_mer_v340,CDS,3,842,.,+,0
HCP21_4149,img_mer_v340,CDS,1349,1414,.,+,0
HCP21_9076,img_mer_v340,CDS,1,378,.,+,0
HCP21_9076,img_mer_v340,CDS,627,1664,.,+,0
HCP21_3899,img_mer_v340,CDS,1,198,.,+,0
HCP21_6570,img_mer_v340,CDS,2,514,.,-,0
HCP21_2973,img_mer_v340,CDS,2,337,.,+,0
HCP21_3187,img_mer_v340,CDS,288,356,.,-,0
HCP21_241_,img_mer_v340,CDS,2,298,.,+,0
HCP21_241_,img_mer_v340,CDS,460,546,.,+,0
HCP21_241_,img_mer_v340,CDS,546,671,.,+,0
HCP21_2_35583,img_mer_v340,rRNA,1,155,.,+,0
HCP21_2_143066,img_mer_v340,rRNA,1,152,.,+,0
HCP21_4218,img_mer_v340,CDS,1,471,.,-,0
HCP21_570_,img_mer_v340,CDS,2,286,.,-,0
HCP21_10721,img_mer_v340,CDS,1,180,.,-,0
HCP21_806_,img_mer_v340,CDS,2,145,.,+,0
HCP21_806_,img_mer_v340,CDS,171,338,.,-,0
HCP21_1466,img_mer_v340,CDS,2,64,.,+,0
HCP21_1466,img_mer_v340,CDS,133,357,.,+,0
HCP21_1348,img_mer_v340,CDS,3,325,.,-,0
HCP21_7057,img_mer_v340,CDS,1,738,.,-,0
HCP21_3982,img_mer_v340,CDS,49,267,.,-,0
HCP21_1162,img_mer_v340,CDS,2,328,.,-,0
HCP21_2635,img_mer_v340,CDS,2,109,.,+,0
HCP21_3056,img_mer_v340,CDS,3,377,.,+,0
HCP21_5855,img_mer_v340,CDS,3,302,.,-,0
HCP21_5679,img_mer_v340,CDS,2,232,.,+,0
HCP21_5679,img_mer_v340,CDS,271,486,.,+,0
HCP21_5679,img_mer_v340,CDS,500,880,.,+,0
HCP21_2903,img_mer_v340,CDS,10,378,.,-,0
HCP21_7798,img_mer_v340,CDS,418,597,.,+,0
HCP21_2584,img_mer_v340,CDS,509,604,.,-,0
HCP21_3961,img_mer_v340,CDS,168,737,.,+,0
HCP21_10252,img_mer_v340,CDS,2,424,.,+,0
HCP21_1770,img_mer_v340,CDS,2,394,.,+,0
HCP21_4602,img_mer_v340,CDS,2,298,.,-,0
HCP21_5055,img_mer_v340,CDS,1,1983,.,-,0
HCP21_9634,img_mer_v340,CDS,259,600,.,+,0
HCP21_1_1_newblercontig11286,img_mer_v340,CDS,2,192,.,-,0
HCP21_2_1026,img_mer_v340,CDS,3,104,.,-,0
HCP21_2_12026,img_mer_v340,CDS,4,189,.,-,0
HCP21_2_25359,img_mer_v340,CDS,1,186,.,+,0
HCP21_2_26859,img_mer_v340,CDS,4,225,.,+,0
HCP21_2_28584,img_mer_v340,CDS,2,105,.,-,0
HCP21_2_30084,img_mer_v340,CDS,3,110,.,-,0
HCP21_2_30584,img_mer_v340,CDS,2,112,.,+,0
HCP21_2_32084,img_mer_v340,CDS,3,122,.,-,0
HCP21_2_33084,img_mer_v340,CDS,2,126,.,-,0
HCP21_2_36084,img_mer_v340,CDS,3,158,.,+,0
HCP21_2_37084,img_mer_v340,CDS,3,140,.,+,0
HCP21_2_38084,img_mer_v340,rRNA,1,207,.,-,0
HCP21_2_42686,img_mer_v340,CDS,1,114,.,+,0
HCP21_2_49186,img_mer_v340,rRNA,1,152,.,+,0
HCP21_2_55186,img_mer_v340,CDS,70,186,.,+,0
HCP21_2_63072,img_mer_v340,CDS,2,126,.,-,0
HCP21_2_67572,img_mer_v340,CDS,2,189,.,-,0
HCP21_2_74215,img_mer_v340,CDS,2,120,.,-,0
HCP21_2_74715,img_mer_v340,CDS,14,124,.,-,0
HCP21_2_82369,img_mer_v340,rRNA,2,102,.,+,0
HCP21_2_90369,img_mer_v340,CDS,6,155,.,-,0
HCP21_2_93369,img_mer_v340,CDS,3,218,.,-,0
HCP21_2_100541,img_mer_v340,CDS,10,135,.,+,0
HCP21_2_115140,img_mer_v340,CDS,5,157,.,+,0
HCP21_2_124388,img_mer_v340,CDS,12,116,.,+,0
HCP21_2_147567,img_mer_v340,rRNA,1,204,.,+,0
HCP21_2_149567,img_mer_v340,CDS,2,240,.,-,0
HCP21_2_151420,img_mer_v340,CDS,2,93,.,-,0
HCP21_10344,img_mer_v340,CDS,445,792,.,-,0
HCP21_3123,img_mer_v340,CDS,3,386,.,+,0
HCP21_2223,img_mer_v340,CDS,1,144,.,-,0
HCP21_2223,img_mer_v340,CDS,141,332,.,-,0
HCP21_264_,img_mer_v340,CDS,3,362,.,+,0
HCP21_10466,img_mer_v340,CDS,1,156,.,+,0
HCP21_5656,img_mer_v340,CDS,2,292,.,+,0
HCP21_3644,img_mer_v340,CDS,3,218,.,+,0
HCP21_8639,img_mer_v340,CDS,3,494,.,+,0
HCP21_7563,img_mer_v340,CDS,3,434,.,+,0
HCP21_10807,img_mer_v340,CDS,2,61,.,+,0
HCP21_10807,img_mer_v340,CDS,830,937,.,-,0
HCP21_2613,img_mer_v340,CDS,3,353,.,+,0
HCP21_9467,img_mer_v340,CDS,45,218,.,+,0
HCP21_559_,img_mer_v340,CDS,2,85,.,-,0
HCP21_559_,img_mer_v340,CDS,180,326,.,-,0
HCP21_8520,img_mer_v340,CDS,4,321,.,+,0
HCP21_102_,img_mer_v340,CDS,3,1409,.,+,0
HCP21_102_,img_mer_v340,CDS,1478,2149,.,+,0
HCP21_102_,img_mer_v340,CDS,2289,3497,.,+,0
HCP21_6473,img_mer_v340,CDS,1,588,.,-,0
HCP21_3104,img_mer_v340,CDS,3,635,.,-,0
HCP21_2059,img_mer_v340,CDS,51,323,.,+,0
HCP21_5458,img_mer_v340,CDS,1,219,.,+,0
HCP21_2999,img_mer_v340,CDS,29,403,.,-,0
HCP21_8178,img_mer_v340,CDS,46,342,.,+,0
HCP21_2561,img_mer_v340,CDS,3,383,.,+,0
HCP21_1_1_newblercontig06137,img_mer_v340,CDS,16,249,.,+,0
HCP21_1_1_newblercontig08479,img_mer_v340,CDS,9,224,.,+,0
HCP21_2_13027,img_mer_v340,CDS,64,192,.,+,0
HCP21_2_20860,img_mer_v340,CDS,3,122,.,+,0
HCP21_2_21360,img_mer_v340,CDS,2,127,.,+,0
HCP21_2_21860,img_mer_v340,CDS,16,132,.,-,0
HCP21_2_22360,img_mer_v340,CDS,1,138,.,+,0
HCP21_2_29085,img_mer_v340,CDS,2,106,.,+,0
HCP21_2_30585,img_mer_v340,CDS,3,113,.,-,0
HCP21_2_33585,img_mer_v340,CDS,2,130,.,+,0
HCP21_2_38585,img_mer_v340,CDS,2,220,.,+,0
HCP21_2_43187,img_mer_v340,CDS,8,115,.,+,0
HCP21_2_50687,img_mer_v340,CDS,33,161,.,-,0
HCP21_2_58073,img_mer_v340,CDS,1,102,.,+,0
HCP21_2_68073,img_mer_v340,CDS,1,204,.,+,0
HCP21_2_72216,img_mer_v340,CDS,4,105,.,+,0
HCP21_2_73716,img_mer_v340,CDS,3,118,.,-,0
HCP21_2_76716,img_mer_v340,CDS,3,140,.,+,0
HCP21_2_77216,img_mer_v340,CDS,6,146,.,+,0
HCP21_2_77716,img_mer_v340,CDS,3,151,.,-,0
HCP21_2_78716,img_mer_v340,CDS,6,167,.,-,0
HCP21_2_81870,img_mer_v340,CDS,9,101,.,+,0
HCP21_2_83870,img_mer_v340,CDS,2,108,.,-,0
HCP21_2_97042,img_mer_v340,CDS,8,109,.,-,0
HCP21_2_98042,img_mer_v340,CDS,2,117,.,-,0
HCP21_2_111641,img_mer_v340,CDS,3,122,.,+,0
HCP21_2_113641,img_mer_v340,CDS,6,143,.,-,0
HCP21_2_118641,img_mer_v340,CDS,1,216,.,+,0
HCP21_2_119641,img_mer_v340,CDS,3,245,.,-,0
HCP21_2_124389,img_mer_v340,CDS,4,114,.,+,0
HCP21_2_125389,img_mer_v340,CDS,5,121,.,-,0
HCP21_2_143068,img_mer_v340,CDS,33,146,.,-,0
HCP21_2_153421,img_mer_v340,CDS,3,109,.,-,0
HCP21_2_155421,img_mer_v340,CDS,2,118,.,+,0
HCP21_2_158421,img_mer_v340,CDS,4,138,.,+,0
HCP21_775_,img_mer_v340,CDS,1,333,.,-,0
HCP21_8923,img_mer_v340,CDS,42,305,.,+,0
HCP21_9115,img_mer_v340,CDS,1,699,.,-,0
HCP21_7675,img_mer_v340,CDS,3,581,.,+,0
HCP21_4248,img_mer_v340,CDS,2,787,.,-,0
HCP21_8412,img_mer_v340,CDS,135,668,.,-,0
HCP21_2019,img_mer_v340,CDS,1,420,.,-,0
HCP21_5841,img_mer_v340,CDS,3,365,.,-,0
HCP21_8625,img_mer_v340,CDS,95,472,.,-,0
HCP21_1410,img_mer_v340,CDS,2,118,.,-,0
HCP21_1410,img_mer_v340,CDS,167,319,.,-,0
HCP21_3180,img_mer_v340,CDS,3,251,.,+,0
HCP21_6579,img_mer_v340,CDS,68,400,.,+,0
HCP21_8673,img_mer_v340,CDS,58,285,.,-,0
HCP21_8673,img_mer_v340,CDS,282,974,.,-,0
HCP21_10160,img_mer_v340,CDS,133,372,.,+,0
HCP21_10160,img_mer_v340,CDS,421,552,.,+,0
HCP21_10160,img_mer_v340,CDS,677,769,.,+,0
HCP21_1444,img_mer_v340,CDS,3,350,.,+,0
HCP21_315_,img_mer_v340,CDS,1,312,.,+,0
HCP21_4494,img_mer_v340,CDS,33,497,.,+,0
HCP21_9295,img_mer_v340,CDS,740,808,.,-,0
HCP21_7654,img_mer_v340,CDS,3,128,.,+,0
HCP21_7654,img_mer_v340,CDS,201,1244,.,+,0
HCP21_8066,img_mer_v340,CDS,3,68,.,+,0
HCP21_1_1_newblercontig11288,img_mer_v340,CDS,3,101,.,+,0
HCP21_1_1_newblercontig13459,img_mer_v340,CDS,3,164,.,-,0
HCP21_2_528,img_mer_v340,CDS,8,91,.,+,0
HCP21_2_1028,img_mer_v340,CDS,1,99,.,+,0
HCP21_2_11528,img_mer_v340,CDS,22,180,.,-,0
HCP21_2_20361,img_mer_v340,CDS,3,124,.,-,0
HCP21_2_33086,img_mer_v340,CDS,3,128,.,+,0
HCP21_2_38086,img_mer_v340,CDS,3,158,.,+,0
HCP21_2_45188,img_mer_v340,CDS,6,125,.,-,0
HCP21_2_48688,img_mer_v340,CDS,2,129,.,-,0
HCP21_2_69717,img_mer_v340,CDS,11,100,.,+,0
HCP21_2_71217,img_mer_v340,CDS,3,107,.,-,0
HCP21_2_73217,img_mer_v340,CDS,1,114,.,+,0
HCP21_2_76217,img_mer_v340,CDS,6,131,.,+,0
HCP21_2_79717,img_mer_v340,CDS,4,183,.,+,0
HCP21_2_80717,img_mer_v340,CDS,2,208,.,+,0
HCP21_2_81217,img_mer_v340,CDS,2,222,.,-,0
HCP21_2_83371,img_mer_v340,CDS,6,104,.,-,0
HCP21_2_92871,img_mer_v340,CDS,11,211,.,-,0
HCP21_2_99043,img_mer_v340,CDS,3,122,.,+,0
HCP21_2_103543,img_mer_v340,CDS,27,176,.,-,0
HCP21_2_117642,img_mer_v340,CDS,3,197,.,-,0
HCP21_2_119142,img_mer_v340,CDS,18,227,.,+,0
HCP21_2_124890,img_mer_v340,CDS,3,116,.,+,0
HCP21_2_126390,img_mer_v340,CDS,11,127,.,+,0
HCP21_2_128390,img_mer_v340,CDS,8,139,.,+,0
HCP21_2_130390,img_mer_v340,CDS,3,170,.,-,0
HCP21_2_130890,img_mer_v340,CDS,2,178,.,+,0
HCP21_2_139069,img_mer_v340,CDS,3,124,.,-,0
HCP21_2_141569,img_mer_v340,CDS,3,139,.,-,0
HCP21_2_142569,img_mer_v340,CDS,32,148,.,+,0
HCP21_2_149569,img_mer_v340,CDS,3,242,.,+,0
HCP21_2_157422,img_mer_v340,CDS,3,131,.,+,0
HCP21_5668,img_mer_v340,CDS,3,104,.,-,0
HCP21_9612,img_mer_v340,CDS,3,149,.,+,0
HCP21_9875,img_mer_v340,CDS,30,935,.,+,0
HCP21_9824,img_mer_v340,CDS,57,1028,.,-,0
HCP21_7147,img_mer_v340,CDS,3,770,.,-,0
HCP21_9980,img_mer_v340,CDS,56,559,.,-,0
HCP21_211_,img_mer_v340,CDS,1,327,.,+,0
HCP21_10349,img_mer_v340,CDS,27,281,.,+,0
HCP21_2693,img_mer_v340,CDS,3,401,.,-,0
HCP21_5655,img_mer_v340,CDS,74,304,.,+,0
HCP21_5655,img_mer_v340,CDS,257,421,.,+,0
HCP21_10200,img_mer_v340,CDS,4,267,.,-,0
HCP21_8454,img_mer_v340,CDS,2,634,.,+,0
HCP21_2722,img_mer_v340,CDS,29,916,.,+,0
HCP21_8705,img_mer_v340,CDS,13,309,.,-,0
HCP21_4842,img_mer_v340,CDS,85,480,.,-,0
HCP21_2735,img_mer_v340,CDS,2,232,.,-,0
HCP21_8447,img_mer_v340,CDS,1,147,.,+,0
HCP21_8447,img_mer_v340,CDS,283,456,.,-,0
HCP21_1938,img_mer_v340,CDS,239,331,.,-,0
HCP21_6007,img_mer_v340,CDS,3,173,.,+,0
HCP21_2_2529,img_mer_v340,CDS,3,107,.,-,0
HCP21_2_4029,img_mer_v340,CDS,4,114,.,-,0
HCP21_2_6029,img_mer_v340,CDS,3,122,.,+,0
HCP21_2_6529,img_mer_v340,CDS,2,130,.,+,0
HCP21_2_11029,img_mer_v340,CDS,33,176,.,+,0
HCP21_2_13529,img_mer_v340,CDS,13,222,.,+,0
HCP21_2_14029,img_mer_v340,CDS,13,237,.,+,0
HCP21_2_19862,img_mer_v340,CDS,5,121,.,+,0
HCP21_2_21862,img_mer_v340,CDS,14,133,.,-,0
HCP21_2_24362,img_mer_v340,CDS,3,167,.,+,0
HCP21_2_25862,img_mer_v340,CDS,2,199,.,+,0
HCP21_2_28087,img_mer_v340,CDS,2,103,.,+,0
HCP21_2_30587,img_mer_v340,CDS,3,112,.,-,0
HCP21_2_31087,img_mer_v340,CDS,12,116,.,+,0
HCP21_2_32587,img_mer_v340,CDS,1,108,.,+,0
HCP21_2_33587,img_mer_v340,CDS,19,129,.,+,0
HCP21_2_38087,img_mer_v340,CDS,88,207,.,+,0
HCP21_2_42189,img_mer_v340,CDS,3,112,.,-,0
HCP21_2_43189,img_mer_v340,CDS,2,114,.,-,0
HCP21_2_45689,img_mer_v340,CDS,3,128,.,+,0
HCP21_2_46689,img_mer_v340,CDS,2,132,.,-,0
HCP21_2_47189,img_mer_v340,CDS,3,107,.,-,0
HCP21_2_54189,img_mer_v340,CDS,6,203,.,-,0
HCP21_2_55189,img_mer_v340,CDS,2,217,.,+,0
HCP21_2_68075,img_mer_v340,CDS,3,203,.,+,0
HCP21_2_69075,img_mer_v340,CDS,1,240,.,+,0
HCP21_2_77718,img_mer_v340,CDS,3,152,.,-,0
HCP21_2_78718,img_mer_v340,CDS,3,167,.,-,0
HCP21_2_80218,img_mer_v340,CDS,76,195,.,+,0
HCP21_2_81872,img_mer_v340,CDS,3,101,.,+,0
HCP21_2_83872,img_mer_v340,CDS,3,107,.,-,0
HCP21_2_93372,img_mer_v340,CDS,3,223,.,-,0
HCP21_2_98544,img_mer_v340,CDS,15,119,.,+,0
HCP21_2_104544,img_mer_v340,CDS,3,200,.,-,0
HCP21_2_105544,img_mer_v340,CDS,3,236,.,+,0
HCP21_2_107643,img_mer_v340,CDS,1,99,.,+,0
HCP21_2_114143,img_mer_v340,CDS,2,147,.,-,0
HCP21_2_117143,img_mer_v340,CDS,11,187,.,-,0
HCP21_2_118143,img_mer_v340,CDS,9,188,.,+,0
HCP21_2_121891,img_mer_v340,CDS,2,97,.,+,0
HCP21_2_126891,img_mer_v340,CDS,15,128,.,+,0
HCP21_2_127891,img_mer_v340,CDS,19,138,.,+,0
HCP21_2_129891,img_mer_v340,CDS,42,164,.,-,0
HCP21_2_131391,img_mer_v340,rRNA,1,190,.,-,0
HCP21_2_134570,img_mer_v340,CDS,12,101,.,-,0
HCP21_2_137570,img_mer_v340,CDS,3,116,.,+,0
HCP21_2_140070,img_mer_v340,CDS,3,128,.,-,0
HCP21_2_146070,img_mer_v340,CDS,1,183,.,+,0
HCP21_2_149070,img_mer_v340,CDS,3,230,.,+,0
HCP21_20__,img_mer_v340,CDS,24,110,.,+,0
HCP21_20__,img_mer_v340,CDS,107,481,.,+,0
HCP21_20__,img_mer_v340,CDS,637,1917,.,-,0
HCP21_3761,img_mer_v340,CDS,21,299,.,-,0
HCP21_3532,img_mer_v340,CDS,2,133,.,+,0
HCP21_3532,img_mer_v340,CDS,226,990,.,+,0
HCP21_4960,img_mer_v340,CDS,3,842,.,-,0
HCP21_1137,img_mer_v340,CDS,10,345,.,+,0
HCP21_6179,img_mer_v340,CDS,1,168,.,+,0
HCP21_6179,img_mer_v340,CDS,191,313,.,-,0
HCP21_5647,img_mer_v340,CDS,2,397,.,-,0
HCP21_6188,img_mer_v340,CDS,2,583,.,+,0
HCP21_269_,img_mer_v340,CDS,3,449,.,+,0
HCP21_1434,img_mer_v340,CDS,7,261,.,+,0
HCP21_10447,img_mer_v340,CDS,48,302,.,+,0
HCP21_7951,img_mer_v340,CDS,39,176,.,-,0
HCP21_7951,img_mer_v340,CDS,229,960,.,-,0
HCP21_10924,img_mer_v340,CDS,3,95,.,+,0
HCP21_10924,img_mer_v340,CDS,207,332,.,+,0
HCP21_10924,img_mer_v340,CDS,333,482,.,+,0
HCP21_5414,img_mer_v340,CDS,2,1162,.,+,0
HCP21_9422,img_mer_v340,CDS,3,395,.,+,0
HCP21_9422,img_mer_v340,CDS,459,593,.,+,0
HCP21_2600,img_mer_v340,CDS,3,857,.,-,0
HCP21_1827,img_mer_v340,CDS,22,366,.,+,0
HCP21_6898,img_mer_v340,CDS,3,344,.,-,0
HCP21_3158,img_mer_v340,CDS,117,356,.,-,0
HCP21_1919,img_mer_v340,CDS,36,1565,.,-,0
HCP21_1919,img_mer_v340,CDS,1578,2279,.,-,0
HCP21_4697,img_mer_v340,CDS,173,601,.,+,0
HCP21_1_1_newblercontig12392,img_mer_v340,tRNA,32,104,.,-,0
HCP21_2_30,img_mer_v340,CDS,3,101,.,-,0
HCP21_2_2030,img_mer_v340,CDS,3,107,.,+,0
HCP21_2_11030,img_mer_v340,CDS,83,175,.,+,0
HCP21_2_13530,img_mer_v340,CDS,3,224,.,-,0
HCP21_2_14030,img_mer_v340,CDS,2,162,.,-,0
HCP21_2_21863,img_mer_v340,CDS,12,134,.,+,0
HCP21_2_24363,img_mer_v340,CDS,4,154,.,+,0
HCP21_2_25363,img_mer_v340,CDS,6,143,.,-,0
HCP21_2_25863,img_mer_v340,CDS,31,138,.,+,0
HCP21_2_29088,img_mer_v340,CDS,4,108,.,+,0
HCP21_2_38588,img_mer_v340,CDS,5,220,.,-,0
HCP21_2_46190,img_mer_v340,CDS,3,131,.,-,0
HCP21_2_51690,img_mer_v340,CDS,45,176,.,-,0
HCP21_2_54190,img_mer_v340,CDS,35,208,.,+,0
HCP21_2_57576,img_mer_v340,CDS,3,101,.,-,0
HCP21_2_62576,img_mer_v340,CDS,2,124,.,+,0
HCP21_2_64576,img_mer_v340,CDS,3,139,.,-,0
HCP21_2_68076,img_mer_v340,CDS,2,187,.,+,0
HCP21_2_82373,img_mer_v340,CDS,8,100,.,+,0
HCP21_2_92373,img_mer_v340,CDS,58,195,.,-,0
HCP21_2_99545,img_mer_v340,CDS,2,91,.,+,0
HCP21_2_101545,img_mer_v340,CDS,3,143,.,+,0
HCP21_2_102545,img_mer_v340,CDS,6,158,.,+,0
HCP21_2_103045,img_mer_v340,CDS,40,168,.,+,0
HCP21_2_114644,img_mer_v340,CDS,3,152,.,-,0
HCP21_2_117144,img_mer_v340,CDS,14,187,.,-,0
HCP21_2_118644,img_mer_v340,CDS,3,215,.,+,0
HCP21_2_120892,img_mer_v340,CDS,3,101,.,+,0
HCP21_2_121892,img_mer_v340,CDS,2,97,.,+,0
HCP21_2_134571,img_mer_v340,CDS,14,103,.,-,0
HCP21_2_139071,img_mer_v340,CDS,3,125,.,+,0
HCP21_2_142071,img_mer_v340,CDS,5,142,.,-,0
HCP21_2_151424,img_mer_v340,CDS,1,96,.,+,0
HCP21_2_161424,img_mer_v340,CDS,50,187,.,-,0
HCP21_9808,img_mer_v340,CDS,19,387,.,-,0
HCP21_8502,img_mer_v340,CDS,2,370,.,+,0
HCP21_1885,img_mer_v340,CDS,1,327,.,+,0
HCP21_4534,img_mer_v340,CDS,153,392,.,-,0
HCP21_9724,img_mer_v340,CDS,10,429,.,+,0
HCP21_202_,img_mer_v340,CDS,2,109,.,-,0
HCP21_202_,img_mer_v340,CDS,179,343,.,-,0
HCP21_8590,img_mer_v340,CDS,3,314,.,+,0
HCP21_8590,img_mer_v340,CDS,413,556,.,+,0
HCP21_3315,img_mer_v340,CDS,1,579,.,+,0
HCP21_4449,img_mer_v340,CDS,417,575,.,+,0
HCP21_652_,img_mer_v340,CDS,3,305,.,+,0
HCP21_9254,img_mer_v340,CDS,1,195,.,-,0
HCP21_2165,img_mer_v340,CDS,3,215,.,+,0
HCP21_4227,img_mer_v340,CDS,3,461,.,+,0
HCP21_5200,img_mer_v340,CDS,1,621,.,+,0
HCP21_9907,img_mer_v340,CDS,254,400,.,-,0
HCP21_2501,img_mer_v340,CDS,105,719,.,-,0
HCP21_5622,img_mer_v340,CDS,108,887,.,-,0
HCP21_9452,img_mer_v340,CDS,2,244,.,+,0
HCP21_9452,img_mer_v340,CDS,489,935,.,+,0
HCP21_2756,img_mer_v340,CDS,31,342,.,+,0
HCP21_1970,img_mer_v340,CDS,19,303,.,-,0
HCP21_2_4531,img_mer_v340,CDS,1,117,.,+,0
HCP21_2_12531,img_mer_v340,CDS,2,201,.,-,0
HCP21_2_13531,img_mer_v340,CDS,3,224,.,+,0
HCP21_2_21864,img_mer_v340,CDS,3,101,.,+,0
HCP21_2_22364,img_mer_v340,CDS,7,138,.,+,0
HCP21_2_32089,img_mer_v340,CDS,2,78,.,-,0
HCP21_2_33089,img_mer_v340,CDS,2,127,.,+,0
HCP21_2_33589,img_mer_v340,CDS,1,132,.,+,0
HCP21_2_60577,img_mer_v340,CDS,3,113,.,-,0
HCP21_2_62077,img_mer_v340,CDS,1,117,.,+,0
HCP21_2_63577,img_mer_v340,CDS,2,130,.,+,0
HCP21_2_68577,img_mer_v340,CDS,3,221,.,-,0
HCP21_2_69077,img_mer_v340,CDS,34,240,.,+,0
HCP21_2_71720,img_mer_v340,CDS,3,110,.,+,0
HCP21_2_74720,img_mer_v340,CDS,2,123,.,-,0
HCP21_2_77720,img_mer_v340,CDS,3,152,.,-,0
HCP21_2_78720,img_mer_v340,CDS,6,167,.,+,0
HCP21_2_80220,img_mer_v340,CDS,2,195,.,-,0
HCP21_2_91374,img_mer_v340,CDS,28,171,.,-,0
HCP21_2_100546,img_mer_v340,CDS,1,135,.,+,0
HCP21_2_103546,img_mer_v340,CDS,3,175,.,-,0
HCP21_2_115145,img_mer_v340,CDS,2,157,.,+,0
HCP21_2_115645,img_mer_v340,CDS,2,135,.,-,0
HCP21_2_118145,img_mer_v340,CDS,1,204,.,+,0
HCP21_2_119145,img_mer_v340,CDS,1,219,.,+,0
HCP21_2_126393,img_mer_v340,CDS,1,123,.,+,0
HCP21_2_129393,img_mer_v340,CDS,1,126,.,+,0
HCP21_2_131393,img_mer_v340,CDS,3,191,.,+,0
HCP21_2_144572,img_mer_v340,CDS,1,165,.,+,0
HCP21_2_162425,img_mer_v340,CDS,5,147,.,+,0
HCP21_1983,img_mer_v340,CDS,3,317,.,+,0
HCP21_3380,img_mer_v340,CDS,3,80,.,+,0
HCP21_3380,img_mer_v340,CDS,77,346,.,+,0
HCP21_4899,img_mer_v340,CDS,84,275,.,+,0
HCP21_10383,img_mer_v340,CDS,2,1456,.,+,0
HCP21_9193,img_mer_v340,CDS,1,549,.,-,0
HCP21_361_,img_mer_v340,CDS,215,325,.,+,0
HCP21_9189,img_mer_v340,CDS,3,389,.,+,0
HCP21_7192,img_mer_v340,CDS,1,369,.,-,0
HCP21_7961,img_mer_v340,CDS,2,286,.,+,0
HCP21_7961,img_mer_v340,CDS,516,935,.,+,0
HCP21_8495,img_mer_v340,CDS,362,571,.,+,0
HCP21_7194,img_mer_v340,CDS,71,409,.,-,0
HCP21_9542,img_mer_v340,CDS,1,354,.,-,0
HCP21_10194,img_mer_v340,CDS,1,369,.,+,0
HCP21_3483,img_mer_v340,CDS,4,459,.,+,0
HCP21_2923,img_mer_v340,CDS,1,99,.,+,0
HCP21_2923,img_mer_v340,CDS,133,705,.,-,0
HCP21_5749,img_mer_v340,CDS,2,91,.,-,0
HCP21_5749,img_mer_v340,CDS,244,354,.,-,0
HCP21_2270,img_mer_v340,CDS,2,304,.,-,0
HCP21_1209,img_mer_v340,CDS,153,302,.,-,0
HCP21_7990,img_mer_v340,CDS,8,361,.,+,0
HCP21_5545,img_mer_v340,CDS,1,282,.,-,0
HCP21_4125,img_mer_v340,CDS,3,359,.,+,0
HCP21_1_1_newblercontig07334,img_mer_v340,CDS,48,173,.,+,0
HCP21_1_1_newblercontig08487,img_mer_v340,CDS,55,186,.,-,0
HCP21_1_1_newblercontig09057,img_mer_v340,rRNA,2,214,.,+,0
HCP21_1_1_newblercontig09626,img_mer_v340,CDS,3,211,.,-,0
HCP21_1_1_newblercontig14507,img_mer_v340,CDS,90,230,.,+,0
HCP21_2_5032,img_mer_v340,CDS,6,119,.,+,0
HCP21_2_7532,img_mer_v340,CDS,3,131,.,-,0
HCP21_2_8032,img_mer_v340,CDS,1,141,.,+,0
HCP21_2_12032,img_mer_v340,CDS,3,191,.,-,0
HCP21_2_14032,img_mer_v340,CDS,2,237,.,-,0
HCP21_2_15365,img_mer_v340,CDS,21,101,.,-,0
HCP21_2_23865,img_mer_v340,CDS,3,157,.,-,0
HCP21_2_27590,img_mer_v340,CDS,3,102,.,+,0
HCP21_2_40692,img_mer_v340,CDS,2,105,.,-,0
HCP21_2_46692,img_mer_v340,CDS,57,131,.,+,0
HCP21_2_47192,img_mer_v340,CDS,3,137,.,+,0
HCP21_2_52192,img_mer_v340,CDS,2,183,.,-,0
HCP21_2_52692,img_mer_v340,CDS,6,188,.,-,0
HCP21_2_53192,img_mer_v340,CDS,13,126,.,-,0
